,X,Y
417,"[0.5077894926071167, -0.9999933838844299, -0.2747902274131775, -0.64871746301651, -0.5822000503540039, 0.4696500301361084, -0.044097959995269775, 1.0, -0.9870836138725281, 0.0019220447866246104, -0.00044753748807124794, 0.0062147160060703754, 0.004073251038789749, -0.006042031105607748, -0.023561274632811546, 0.03994838893413544, -0.0012196088209748268, -0.005857997573912144, -0.009141504764556885, -0.006142115220427513, 0.002139866352081299, 0.29940709471702576, 0.004786328412592411]","[0.07098720967769623, -0.6704541444778442, 0.05359160900115967, -0.11234092712402344, 0.009774189442396164, -0.86815345287323, -0.08801713585853577, 0.23102889955043793, -1.0]"
418,"[0.5077264308929443, -1.0000001192092896, -0.2746255397796631, -0.6488602757453918, -0.5827721357345581, 0.46903276443481445, -0.04436802864074707, 1.0, -0.9853688478469849, -0.0026368137914687395, -0.0015618870966136456, 0.005704320501536131, 0.007747306022793055, -0.011823153123259544, 0.038808707147836685, 0.08640281856060028, -0.012786141596734524, -0.004493296146392822, -0.009282350540161133, -0.006060576066374779, 0.00210493803024292, 0.29940590262413025, 0.0003476194688118994]","[0.11460911482572556, -0.620716392993927, -0.019506849348545074, -0.06556472182273865, -0.04697946086525917, -0.8559383153915405, -0.6128010749816895, 0.494099497795105, -1.0]"
419,"[0.5076087713241577, -1.0000005960464478, -0.27437978982925415, -0.6488274335861206, -0.5833274126052856, 0.4679381847381592, -0.04568547010421753, 1.0, -0.9863967895507812, -0.0014541277196258307, -0.0004324040492065251, 0.007827098481357098, 0.008548805490136147, -0.006908852607011795, -0.012278207577764988, -0.012662089429795742, -0.005018037278205156, -0.003253603121265769, -0.00937807559967041, -0.0061100926250219345, 0.0019502639770507812, 0.2994045317173004, 8.483410783810541e-05]","[0.07994213700294495, -0.6437990069389343, -0.06872814893722534, -0.07947662472724915, 0.1462690681219101, -0.7709242701530457, 0.19212287664413452, 0.28143662214279175, -1.0]"
420,"[0.5075503587722778, -0.9999999403953552, -0.274223268032074, -0.6489673256874084, -0.5836634039878845, 0.46741020679473877, -0.046627581119537354, 1.0, -0.9858167171478271, -0.0014659808948636055, -3.68242290278431e-05, 0.0034781103022396564, 0.009718360379338264, 0.00043668897706083953, 0.005174592137336731, 0.09483527392148972, -0.007611093111336231, -0.005946753080934286, -0.009550392627716064, -0.006005717441439629, 0.0018572807312011719, 0.29940447211265564, 0.002873633988201618]","[0.15863670408725739, -0.645759105682373, 0.035005148500204086, -0.21010537445545197, -0.2342994213104248, -0.886533796787262, -0.5050376653671265, 0.41245102882385254, -1.0]"
421,"[0.5075205564498901, -1.0000027418136597, -0.2740914821624756, -0.6490027904510498, -0.5842207670211792, 0.46613919734954834, -0.04838055372238159, 1.0, -0.9857756495475769, 0.0024725066032260656, -0.0007471968419849873, 0.00446982542052865, 0.005733148660510778, -0.009382033720612526, -0.0028249637689441442, -0.01388462819159031, -0.00427754083648324, -0.0032438866328448057, -0.009519696235656738, -0.005887558683753014, 0.0018332600593566895, 0.2994033396244049, 9.590999979991466e-05]","[-3.983452916145325e-05, -0.6896197199821472, -0.014848887920379639, -0.02693256549537182, 0.1555764228105545, -0.7450490593910217, 0.29522281885147095, 0.24707958102226257, -1.0]"
422,"[0.5075670480728149, -1.0000017881393433, -0.27396732568740845, -0.6492640376091003, -0.5845901966094971, 0.46523356437683105, -0.049554646015167236, 1.0, -0.984704315662384, 0.003865506500005722, -0.0008134376257658005, 0.004038493148982525, 0.003973041661083698, -0.0012159962207078934, 0.007685585413128138, 0.005133309867233038, -0.00499734515324235, -0.003137363586574793, -0.009605944156646729, -0.005567064508795738, 0.0018653273582458496, 0.29940173029899597, 9.441420843359083e-05]","[-0.017609719187021255, -0.7007594704627991, -0.00711972638964653, 0.010933147743344307, 0.05647297576069832, -0.7474482655525208, 0.1532191038131714, 0.28026282787323, -1.0]"
423,"[0.5076245069503784, -1.0000020265579224, -0.2738514542579651, -0.6494808197021484, -0.5848204493522644, 0.4645727872848511, -0.050399839878082275, 1.0, -0.9837563037872314, 0.003942039329558611, -0.000683728139847517, 0.0035549623426049948, 0.0052186897955834866, 0.002131098648533225, 0.013596761040389538, 0.008577770553529263, -0.005797837860882282, -0.0029518541414290667, -0.0097007155418396, -0.00529555045068264, 0.001875162124633789, 0.299399197101593, 8.601342415204272e-05]","[-0.015578780323266983, -0.6986487507820129, -0.019237855449318886, 0.007179515436291695, 0.019344251602888107, -0.7425330281257629, 0.11160823702812195, 0.3075505495071411, -1.0]"
424,"[0.5076671838760376, -1.000002145767212, -0.27374958992004395, -0.6496045589447021, -0.5849952101707458, 0.46406054496765137, -0.0510064959526062, 1.0, -0.9831718802452087, 0.0026809785049408674, -0.0005406314157880843, 0.0026736126746982336, 0.007778299041092396, 0.004701357334852219, 0.008239484392106533, 0.009065886028110981, -0.005353488959372044, -0.00264309486374259, -0.009769141674041748, -0.0051230695098638535, 0.001861870288848877, 0.2993955612182617, 7.493568409699947e-05]","[0.015133846551179886, -0.689254641532898, -0.03854585066437721, -0.05022992193698883, -0.021617811173200607, -0.7699031233787537, 0.10429379343986511, 0.3165508806705475, -1.0]"
425,"[0.5079690217971802, -0.9999914169311523, -0.2734307050704956, -0.6491142511367798, -0.5853836536407471, 0.4642050266265869, -0.05131638050079346, 1.0, -0.9690027236938477, 0.019397446885704994, -0.0011014248011633754, 0.01776512898504734, 0.023133402690291405, -0.021593883633613586, -0.04737517982721329, 0.10812157392501831, 0.00642507104203105, -0.0050820340402424335, -0.009993314743041992, -0.005177570506930351, 0.0013376474380493164, 0.29943567514419556, 0.015584604814648628]","[-0.1748933047056198, -0.6877081394195557, -0.11576810479164124, -0.35210633277893066, 0.3822776973247528, -1.0, -0.38840726017951965, 0.2495795488357544, -1.0]"
426,"[0.5082215070724487, -0.9999996423721313, -0.2733137011528015, -0.6487884521484375, -0.5849002003669739, 0.46430110931396484, -0.052281200885772705, 1.0, -0.9648863673210144, 0.007085619028657675, -5.010560926166363e-05, 0.004759484436362982, 0.014680052176117897, 0.006593297701328993, -0.023686205968260765, 0.08592468500137329, 0.010944384150207043, -0.003820607904344797, -0.009974956512451172, -0.005167296156287193, 0.00104600191116333, 0.2994906008243561, 0.009991627186536789]","[0.02599794790148735, -0.6925726532936096, -0.030679095536470413, -0.41632458567619324, -0.015718910843133926, -1.0, -0.26107701659202576, 0.1644599288702011, -1.0]"
427,"[0.508120059967041, -1.0000039339065552, -0.27339762449264526, -0.6488529443740845, -0.5843185186386108, 0.46450722217559814, -0.053635239601135254, 1.0, -0.9632595181465149, -0.0033899147529155016, -0.0024609118700027466, 0.0017817305633798242, 0.005990430247038603, 0.003172865603119135, -0.03593788668513298, 0.09517767280340195, 0.01811581291258335, -0.004071417730301619, -0.00994938611984253, -0.005186138674616814, 0.0010152459144592285, 0.2995379865169525, 0.010444889776408672]","[0.17258818447589874, -0.6421626806259155, 0.04245750606060028, -0.5277655720710754, -0.06178146228194237, -1.0, -0.24238227307796478, 0.03561727702617645, -1.0]"
428,"[0.507753849029541, -1.0000039339065552, -0.27354001998901367, -0.6492756605148315, -0.5836690664291382, 0.46441328525543213, -0.05530184507369995, 1.0, -0.9611934423446655, -0.010770224966108799, -0.0014339707558974624, 0.0020179299172014, 0.005766953807324171, -0.0006134286522865295, -0.04131392389535904, 0.10803568363189697, 0.020087385550141335, -0.003036032197996974, -0.00991886854171753, -0.005174672231078148, 0.0011870861053466797, 0.29959288239479065, 0.011829766444861889]","[0.2855922281742096, -0.6029086112976074, -0.005676135420799255, -0.6237274408340454, -0.07778350263834, -1.0, -0.3750089108943939, 0.03913360834121704, -1.0]"
429,"[0.5073279142379761, -0.9999858140945435, -0.27365636825561523, -0.6497018337249756, -0.5830597877502441, 0.4641718864440918, -0.05751234292984009, 1.0, -0.9580865502357483, -0.00040660385275259614, 1.1660159060511432e-07, 0.004661135375499725, 0.022396335378289223, 0.017485681921243668, -0.010399133898317814, -0.07786253094673157, -0.006833906751126051, 0.0003052334359381348, -0.009910881519317627, -0.005178054794669151, 0.0013206005096435547, 0.29965487122535706, 0.008710158988833427]","[0.10187870264053345, -0.563583254814148, -0.28613823652267456, -0.120597243309021, 0.19944337010383606, -0.7685425281524658, 0.45839735865592957, 0.44583404064178467, -1.0]"
430,"[0.507262110710144, -0.9999822974205017, -0.27378159761428833, -0.6502434611320496, -0.5823540687561035, 0.46469175815582275, -0.058863282203674316, 1.0, -0.9537883400917053, 0.0037063565105199814, -0.002397016854956746, -0.004443921148777008, 0.035383328795433044, 0.01236931886523962, 0.028927026316523552, 0.1395794004201889, 0.02032887376844883, -0.0005096752429381013, -0.010053694248199463, -0.0048135798424482346, 0.001414656639099121, 0.2997378706932068, 0.016404638066887856]","[0.0757053792476654, -0.6685689687728882, -0.09513286501169205, -0.9410003423690796, -0.1322908252477646, -1.0, -0.7051197290420532, 0.20057626068592072, -1.0]"
431,"[0.5070463418960571, -0.9999915957450867, -0.27430546283721924, -0.6515832543373108, -0.5818601846694946, 0.46468567848205566, -0.061541855335235596, 1.0, -0.9678682684898376, 0.007942905649542809, -9.936815331457183e-05, -0.017669755965471268, -0.0056287082843482494, 0.014333759434521198, 0.03630300983786583, -0.07905235141515732, 0.0022087134420871735, -0.0022781528532505035, -0.010097384452819824, -0.003897307440638542, 0.0021262764930725098, 0.29974475502967834, 4.122708924114704e-05]","[-0.19316355884075165, -0.8593993186950684, 0.25556516647338867, 0.10538700222969055, -0.195987269282341, -0.610406219959259, 1.0, 0.03251908719539642, -1.0]"
432,"[0.5069742202758789, -0.9999834895133972, -0.2746843099594116, -0.6524254083633423, -0.5816028118133545, 0.4664294719696045, -0.062122642993927, 1.0, -0.9544321894645691, 0.012698429636657238, 2.1321467258417215e-08, -0.001515959738753736, 0.03352168947458267, 0.012092060409486294, 0.032268960028886795, -0.02306108921766281, -0.01306771021336317, 0.0009112699190154672, -0.010441958904266357, -0.003339691087603569, 0.0023502111434936523, 0.29982081055641174, 0.020959608256816864]","[-0.0748901516199112, -0.5444344282150269, -0.2761516571044922, -0.13334524631500244, 0.23181498050689697, -0.847295343875885, -0.10541419684886932, 0.6398158073425293, -1.0]"
433,"[0.5067509412765503, -0.9999906420707703, -0.27518826723098755, -0.6535032987594604, -0.5811094045639038, 0.4675554037094116, -0.06306475400924683, 1.0, -0.9641849994659424, 0.002539389068260789, -1.3716574358113576e-05, -0.017542919144034386, 0.005340670235455036, 0.018481193110346794, 0.042975567281246185, -0.020311763510107994, -0.001757163554430008, -0.0025867109652608633, -0.01061922311782837, -0.0027389805763959885, 0.0028708577156066895, 0.2998383045196533, 6.122525519458577e-05]","[-0.0147770456969738, -0.7953038215637207, 0.19509944319725037, -0.07216222584247589, -0.3544750511646271, -0.6792632937431335, 0.5987246632575989, 0.21595224738121033, -1.0]"
434,"[0.5065658092498779, -0.9999679923057556, -0.27553683519363403, -0.6538772583007812, -0.5810970067977905, 0.4690237045288086, -0.06272459030151367, 1.0, -0.9508364200592041, 0.015491570346057415, 4.0605664253234863e-07, 0.0047841984778642654, 0.039195649325847626, -0.024710658937692642, -0.003975376486778259, -0.0190318301320076, -0.01790774054825306, -0.0037775577511638403, -0.01068347692489624, -0.002658514305949211, 0.0030462145805358887, 0.29994532465934753, 0.02906631864607334]","[-0.10485164821147919, -0.5144803524017334, -0.21643713116645813, -0.1581360250711441, 0.5110945105552673, -0.7370452284812927, -0.025486517697572708, 0.6739665269851685, -1.0]"
435,"[0.5065771341323853, -0.999934732913971, -0.27583664655685425, -0.6539326906204224, -0.580487072467804, 0.4705439805984497, -0.06253904104232788, 1.0, -0.9458351731300354, 0.02066384255886078, 4.6901405426069687e-07, 0.0006204806268215179, 0.034315403550863266, -0.003104305360466242, 0.016869593411684036, -0.01877213828265667, -0.018991827964782715, -0.006495008710771799, -0.010610520839691162, -0.00264611653983593, 0.0030763745307922363, 0.3000721037387848, 0.02435857616364956]","[-0.0375848226249218, -0.5394930243492126, -0.07365383207798004, -0.1558462679386139, 0.12719188630580902, -0.5162993669509888, 0.1507548689842224, 0.6167398691177368, -1.0]"
436,"[0.5066072940826416, -0.9999368190765381, -0.27624332904815674, -0.6541863679885864, -0.5796071290969849, 0.4728308916091919, -0.06207382678985596, 1.0, -0.9433190226554871, 0.01576712727546692, -1.2680888175964355e-05, -0.00781334936618805, 0.03687320277094841, 0.019533928483724594, 0.0637841746211052, -0.012536250054836273, -0.020091501995921135, -0.005139554850757122, -0.010635852813720703, -0.0025379490107297897, 0.0031412839889526367, 0.3002328872680664, 0.026748402044177055]","[0.0322435088455677, -0.49731454253196716, -0.0810273140668869, -0.22228530049324036, -0.08480466902256012, -0.5759532451629639, -0.10056710243225098, 0.7000707387924194, -1.0]"
437,"[0.5063469409942627, -0.9999900460243225, -0.2769673466682434, -0.6550365686416626, -0.5787931680679321, 0.4750248193740845, -0.061899542808532715, 1.0, -0.9575247168540955, 0.0009468399221077561, 1.545122430002266e-08, -0.024506596848368645, 0.01713583804666996, 0.030658690258860588, 0.03924160823225975, 0.011781967245042324, -0.0014651548117399216, -0.004732458386570215, -0.010651469230651855, -0.0022689756006002426, 0.0036810636520385742, 0.30029308795928955, 0.005481706000864506]","[0.15375982224941254, -0.7247188687324524, 0.24200549721717834, -0.3292071223258972, -0.6516749262809753, -0.7488113641738892, 0.25768768787384033, 0.29179492592811584, -1.0]"
438,"[0.5060340166091919, -0.9999906420707703, -0.2776394486427307, -0.6560080647468567, -0.5790117383003235, 0.476345419883728, -0.06121861934661865, 1.0, -0.9591531157493591, 0.004571197088807821, 1.4912803436573085e-08, -0.015259034000337124, 0.02394275739789009, -0.006597679108381271, 0.045398663729429245, 0.03167605400085449, -0.007735450752079487, -0.0017581031424924731, -0.01064002513885498, -0.0018698032945394516, 0.004395723342895508, 0.30031490325927734, 0.001874021254479885]","[0.03169936314225197, -0.7381429672241211, 0.11351148784160614, -0.2642609179019928, -0.28220000863075256, -0.8235499262809753, 0.00279366597533226, 0.41202813386917114, -1.0]"
439,"[0.5061086416244507, -0.9999451637268066, -0.2777969241142273, -0.6558974981307983, -0.5798907279968262, 0.47803258895874023, -0.06049150228500366, 1.0, -0.9442317485809326, 0.029274022206664085, 3.136694601835188e-07, 0.014032346196472645, 0.049444686621427536, -0.06585400551557541, 0.005932855885475874, 0.087074413895607, -0.016248054802417755, -0.009566159918904305, -0.01083838939666748, -0.001871531829237938, 0.004201769828796387, 0.3004527688026428, 0.03557091951370239]","[-0.2876642346382141, -0.5976935029029846, -0.08212459832429886, -0.24310114979743958, 0.6519288420677185, -0.8356788158416748, -0.3719038963317871, 0.6578816771507263, -0.9993149042129517]"
440,"[0.5063676834106445, -0.9999305605888367, -0.2778576612472534, -0.6555850505828857, -0.5796937942504883, 0.4793519973754883, -0.06049853563308716, 1.0, -0.9407058358192444, 0.02610398270189762, 3.2819806961015274e-07, 0.010481803677976131, 0.04378395900130272, -0.026295779272913933, 0.010954600758850574, 0.038035809993743896, -0.018527328968048096, -0.010238473303616047, -0.010788559913635254, -0.0018891897052526474, 0.0039034485816955566, 0.3006760776042938, 0.038123540580272675]","[-0.14839456975460052, -0.524779736995697, -0.09873493760824203, -0.18717466294765472, 0.4045169949531555, -0.6425414681434631, -0.21317444741725922, 0.660252571105957, -0.9991503953933716]"
441,"[0.5064374208450317, -0.9999340772628784, -0.2780734896659851, -0.655657172203064, -0.5787608623504639, 0.4808114767074585, -0.060887038707733154, 1.0, -0.940506637096405, 0.01657489314675331, -3.82550069844001e-06, 0.0021939545404165983, 0.035885974764823914, 0.008267984725534916, 0.026399437338113785, -0.03359990939497948, -0.02001931704580784, -0.0058886767365038395, -0.01068723201751709, -0.0018436592072248459, 0.0038309097290039062, 0.30090993642807007, 0.036613330245018005]","[-0.012373100966215134, -0.45299288630485535, -0.17330758273601532, -0.1085321307182312, 0.28333160281181335, -0.5963277220726013, -0.08709248900413513, 0.6910401582717896, -1.0]"
