,X,Y
47,"[0.0, 0.0, -0.3248785138130188, -0.18016570806503296, -0.7562075853347778, -0.0227014422416687, -0.04497861862182617, 1.0, -0.2922099828720093, 0.08242172747850418, 0.0, 0.07849983125925064, -0.04819881170988083, -0.17202578485012054, 0.0, -0.10547821968793869, 0.02533883787691593, 0.0, -0.04149794578552246, -0.03491988033056259, -0.027469635009765625, 6.278500222833827e-06, -0.0032168077304959297]","[-0.9611070156097412, -1.0, -0.2801956832408905, -1.0, -0.3520524203777313, -1.0, 0.6790800094604492, -0.14063717424869537, -1.0]"
48,"[0.0, 0.0, -0.32397955656051636, -0.18626588582992554, -0.7644469141960144, -0.018583595752716064, -0.03809201717376709, 1.0, -0.33316749334335327, 0.06815465539693832, 0.0, 0.02257261984050274, -0.037204351276159286, -0.15446318686008453, 0.0, -0.1449851244688034, 0.030249997973442078, 0.0, -0.042235374450683594, -0.035388290882110596, -0.027009129524230957, 0.00037039958988316357, 0.16947633028030396]","[-0.9330302476882935, -1.0, 1.0, -1.0, -0.491054892539978, -1.0, -0.088506318628788, -0.8452048897743225, -1.0]"
49,"[0.0, 0.0, -0.3234001398086548, -0.19440990686416626, -0.7724857330322266, -0.015045464038848877, -0.031578242778778076, 0.9181995391845703, -0.3845197558403015, 0.01911867968738079, 0.0, 0.04809039458632469, -0.09051107615232468, -0.18412457406520844, 0.0, -0.03620629385113716, 0.024719614535570145, 0.0, -0.042911529541015625, -0.03604879230260849, -0.025552690029144287, 0.0011299753095954657, 0.12385950982570648]","[-0.9432307481765747, -1.0, 0.5808122754096985, -1.0, -0.07258089631795883, -1.0, 0.1311701387166977, -1.0, -1.0]"
50,"[0.0, 0.0, -0.3235204815864563, -0.20259124040603638, -0.781039297580719, -0.0038967132568359375, -0.025069594383239746, 0.8472322225570679, -0.4106804132461548, -0.003488717367872596, 0.0, 0.013754382729530334, -0.0841059610247612, -0.21042005717754364, 0.0, -0.15353377163410187, 0.028834959492087364, 0.0, -0.04307663440704346, -0.03641344606876373, -0.02462005615234375, 0.002421857789158821, 0.2843625247478485]","[-0.5552189350128174, -0.8978301286697388, 1.0, -1.0, -0.7038079500198364, -1.0, -0.37446922063827515, -0.5585830211639404, -1.0]"
51,"[0.0, 0.0, -0.32339364290237427, -0.2104417085647583, -0.789148211479187, 0.007983922958374023, -0.019393742084503174, 0.7530817985534668, -0.451061487197876, -0.041512709110975266, 0.0, 0.04435182362794876, -0.08423368632793427, -0.2046363353729248, 0.0, -0.10855748504400253, 0.02900705672800541, 0.0, -0.043520569801330566, -0.03750063478946686, -0.024268269538879395, 0.003942140378057957, 0.1896623820066452]","[-0.5672706365585327, -0.9630162715911865, 1.0, -1.0, -0.44275206327438354, -1.0, 0.09658845514059067, -0.8516224026679993, -1.0]"
52,"[0.0, 0.0, -0.3237878680229187, -0.2185349464416504, -0.7982847094535828, 0.022617220878601074, -0.01388537883758545, 0.7186574935913086, -0.4710657000541687, -0.04131259024143219, 0.0, 0.023143388330936432, -0.11885222047567368, -0.25247520208358765, 0.0, -0.16068200767040253, 0.027168139815330505, 0.0, -0.04322922229766846, -0.03796038776636124, -0.024096131324768066, 0.006389885675162077, 0.3850742280483246]","[-0.22243830561637878, -0.723600447177887, 1.0, -1.0, -0.897721529006958, -1.0, -0.4734065532684326, -0.17125177383422852, -1.0]"
53,"[0.0, 0.0, -0.32353949546813965, -0.22786873579025269, -0.8066522479057312, 0.033086180686950684, -0.009344160556793213, 0.626555323600769, -0.5095059871673584, -0.06634225696325302, 0.0, 0.04196785017848015, -0.12130024284124374, -0.19497406482696533, 0.0, -0.2520788908004761, 0.03035302460193634, 0.0, -0.0437999963760376, -0.03920506685972214, -0.02350527048110962, 0.008689411915838718, 0.2958795428276062]","[-0.21894225478172302, -0.6874324679374695, 1.0, -1.0, -1.0, -1.0, -0.21172167360782623, -0.4692404270172119, -1.0]"
54,"[0.0, 0.0, -0.32377707958221436, -0.23757058382034302, -0.816107451915741, 0.04358863830566406, -0.005418121814727783, 0.5956652164459229, -0.5270781517028809, -0.05264587327837944, 0.0, 0.02069203369319439, -0.14410893619060516, -0.2415543645620346, 0.0, -0.18147803843021393, 0.02630421333014965, 0.0, -0.04337620735168457, -0.038974329829216, -0.02282583713531494, 0.012024544179439545, 0.4784942865371704]","[-0.020462818443775177, -0.6368684768676758, 1.0, -1.0, -1.0, -1.0, -0.4296634793281555, 0.2554479241371155, -1.0]"
55,"[0.0, 0.0, -0.32298916578292847, -0.24787276983261108, -0.8250904083251953, 0.04871523380279541, -0.0022884011268615723, 0.5265610218048096, -0.5562249422073364, -0.05934492498636246, 0.0, 0.04910055920481682, -0.1379631608724594, -0.14964941143989563, 0.0, -0.2486003190279007, 0.03275561332702637, 0.0, -0.04416012763977051, -0.04028730094432831, -0.022359013557434082, 0.014910670928657055, 0.3772059977054596]","[-0.10190103203058243, -0.601955235004425, 1.0, -1.0, -1.0, -1.0, -0.3540957570075989, -0.09605365246534348, -1.0]"
56,"[0.0, 0.0, -0.32292819023132324, -0.25791311264038086, -0.8345252275466919, 0.05503988265991211, 2.9802322387695312e-06, 0.4964689016342163, -0.5732685923576355, -0.0529036782681942, 0.0, 0.028355419635772705, -0.13613547384738922, -0.20152349770069122, 0.0, -0.20985360443592072, 0.02575855515897274, 0.0, -0.04341316223144531, -0.039505355060100555, -0.021758735179901123, 0.0190122127532959, 0.5347187519073486]","[0.04075581580400467, -0.6534081101417542, 1.0, -1.0, -1.0, -1.0, -0.3450319170951843, 0.4546605050563812, -1.0]"
57,"[0.0, 0.0, -0.32168257236480713, -0.26840537786483765, -0.8437296152114868, 0.056575775146484375, 0.0016307830810546875, 0.4988973140716553, -0.5966564416885376, -0.05080132558941841, 0.0, 0.04058606177568436, -0.12898655235767365, -0.122172512114048, 0.0, -0.2500801980495453, 0.030312562361359596, 0.0, -0.044289350509643555, -0.04078156501054764, -0.021780967712402344, 0.022375278174877167, 0.4973321855068207]","[0.08723600953817368, -0.6792519092559814, 1.0, -1.0, -1.0, -1.0, -0.2782837152481079, 0.41990935802459717, -1.0]"
58,"[0.0, 0.0, -0.3211868405342102, -0.27959734201431274, -0.852514386177063, 0.057129502296447754, 0.0026279687881469727, 0.518081784248352, -0.6284698247909546, -0.05478513985872269, 0.0, 0.038272302597761154, -0.15779149532318115, -0.15462461113929749, 0.0, -0.25396546721458435, 0.026751283556222916, 0.0, -0.04369163513183594, -0.04035540670156479, -0.020651519298553467, 0.026684006676077843, 0.48760855197906494]","[0.04473670572042465, -0.637902021408081, 1.0, -1.0, -1.0, -1.0, -0.3670443892478943, 0.2945939600467682, -1.0]"
59,"[0.0, 0.0, -0.32034796476364136, -0.2903675436973572, -0.8613920211791992, 0.05653882026672363, 0.0029500722885131836, 0.5963950157165527, -0.660224199295044, -0.045822180807590485, 0.0, 0.01782657951116562, -0.12078797817230225, -0.13835126161575317, 0.0, -0.25402793288230896, 0.026736069470643997, 0.0, -0.04402446746826172, -0.040626585483551025, -0.02001851797103882, 0.03029886819422245, 0.5149589776992798]","[0.0717780813574791, -0.587455153465271, 1.0, -1.0, -1.0, -1.0, -0.34401336312294006, 0.5154388546943665, -1.0]"
60,"[0.0, 0.0, -0.31947922706604004, -0.3011515140533447, -0.8700653910636902, 0.05319631099700928, 0.0026171207427978516, 0.6844570636749268, -0.6970927119255066, -0.04416757822036743, 0.0, 0.00908702053129673, -0.12392288446426392, -0.13844601809978485, 0.0, -0.25552478432655334, 0.025350142270326614, 0.0, -0.044510602951049805, -0.041530728340148926, -0.019115328788757324, 0.03362257778644562, 0.47345295548439026]","[0.07451646775007248, -0.5629748702049255, 1.0, -1.0, -1.0, -1.0, -0.39587271213531494, 0.43785378336906433, -1.0]"
61,"[0.0, 0.0, -0.31910836696624756, -0.3123021721839905, -0.8779982924461365, 0.050318002700805664, 0.0016090869903564453, 0.7736383676528931, -0.7407186627388, -0.053161729127168655, 0.0, 0.022133832797408104, -0.1574779599905014, -0.16290265321731567, 0.0, -0.2551514804363251, 0.025835976004600525, 0.0, -0.04437661170959473, -0.04170104116201401, -0.017347335815429688, 0.03717095032334328, 0.39424294233322144]","[0.029966168105602264, -0.6062048673629761, 1.0, -1.0, -1.0, -1.0, -0.5421408414840698, -0.20176741480827332, -1.0]"
62,"[0.0, 0.0, -0.3188320994377136, -0.3228658437728882, -0.8854284882545471, 0.04801034927368164, -0.00031280517578125, 0.8565388917922974, -0.7808129787445068, -0.053941965103149414, 0.0, 0.005015629809349775, -0.1402783989906311, -0.18901501595973969, 0.0, -0.2566691040992737, 0.02429475449025631, 0.0, -0.04441952705383301, -0.04197275638580322, -0.015607118606567383, 0.04036514088511467, 0.3766947090625763]","[0.049447350203990936, -0.6013457179069519, 1.0, -1.0, -1.0, -1.0, -0.54306960105896, -0.14882996678352356, -1.0]"
63,"[0.0, 0.0, -0.3184239864349365, -0.3325425386428833, -0.8933799862861633, 0.045467376708984375, -0.003116011619567871, 0.9148905277252197, -0.8155490756034851, -0.049724332988262177, 0.0, -0.011203627102077007, -0.1107531413435936, -0.2376513034105301, 0.0, -0.2568663954734802, 0.024251354858279228, 0.0, -0.044431209564208984, -0.04298292100429535, -0.014402389526367188, 0.04358714818954468, 0.429992139339447]","[0.08942612260580063, -0.5537110567092896, 1.0, -1.0, -1.0, -1.0, -0.3834437131881714, 0.315619558095932, -1.0]"
64,"[0.0, 0.0, -0.3175932765007019, -0.3425803780555725, -0.9013991355895996, 0.04327511787414551, -0.006518900394439697, 0.994612455368042, -0.8513429164886475, -0.03426860645413399, 0.0, 0.01259787566959858, -0.1173577681183815, -0.20560422539710999, 0.0, -0.25639551877975464, 0.020780088379979134, 0.0, -0.04456770420074463, -0.043201692402362823, -0.013798058032989502, 0.047269679605960846, 0.5262275338172913]","[0.02408086508512497, -0.5539820790290833, 1.0, -1.0, -1.0, -1.0, -0.2972925007343292, 0.5132572650909424, -1.0]"
65,"[0.0, 0.0, -0.31608468294143677, -0.35297155380249023, -0.9087101817131042, 0.04107356071472168, -0.010333776473999023, 1.0, -0.8862857222557068, -0.02593269944190979, 0.0, 0.03815091773867607, -0.12164910137653351, -0.18896514177322388, 0.0, -0.25660696625709534, 0.024807466194033623, 0.0, -0.044603943824768066, -0.04326271265745163, -0.013750135898590088, 0.051709845662117004, 0.6294019222259521]","[-0.020606108009815216, -0.6394925117492676, 1.0, -1.0, -1.0, -1.0, -0.13110895454883575, 0.6659589409828186, -1.0]"
66,"[0.0, 0.0, -0.31364136934280396, -0.3629891276359558, -0.9151801466941833, 0.036719679832458496, -0.014293432235717773, 1.0, -0.9149363040924072, -0.020851613953709602, 0.0, 0.06875551491975784, -0.11795854568481445, -0.11327939480543137, 0.0, -0.2575806677341461, 0.023779405280947685, 0.0, -0.04468965530395508, -0.04390254616737366, -0.014801263809204102, 0.0567764975130558, 0.7023031711578369]","[0.12674397230148315, -0.9559633731842041, 0.6651507616043091, -1.0, -1.0, -0.9906555414199829, 0.04962079972028732, 0.6956477761268616, -1.0]"
67,"[0.0, 0.0, -0.31049180030822754, -0.3741031289100647, -0.9198518395423889, 0.03188824653625488, -0.01809316873550415, 1.0, -0.9396063089370728, -0.017099175602197647, 0.0, 0.115142822265625, -0.17065046727657318, -0.08833389729261398, 0.0, -0.25926628708839417, 0.022176876664161682, 0.0, -0.044930100440979004, -0.043531909584999084, -0.016126036643981934, 0.06249377503991127, 0.7323480248451233]","[0.133380725979805, -1.0, -0.20961222052574158, -0.8741068840026855, -0.6323086023330688, -0.8241632580757141, 0.18563655018806458, 0.48368802666664124, -1.0]"
68,"[0.0, 0.0, -0.30710768699645996, -0.3852560520172119, -0.9237689971923828, 0.02492976188659668, -0.02151411771774292, 1.0, -0.9560738205909729, -0.021067123860120773, 0.0, 0.10583843290805817, -0.16964291036128998, -0.0869472548365593, 0.0, -0.21716706454753876, 0.02108130231499672, 0.0, -0.04517924785614014, -0.043811649084091187, -0.01744711399078369, 0.06831154972314835, 0.7248828411102295]","[0.1504148244857788, -1.0, -0.29545584321022034, -0.823639452457428, -0.5609005689620972, -0.7763289213180542, 0.20584772527217865, 0.5162588357925415, -1.0]"
69,"[0.0, 0.0, -0.30403780937194824, -0.39702337980270386, -0.9274123907089233, 0.01674818992614746, -0.02450430393218994, 1.0, -0.9707122445106506, -0.023290084674954414, 0.0, 0.09795178472995758, -0.19347897171974182, -0.09025337547063828, 0.0, -0.16204969584941864, 0.020492171868681908, 0.0, -0.04535102844238281, -0.04385252296924591, -0.018108904361724854, 0.07406030595302582, 0.6761385202407837]","[0.07958538830280304, -1.0, -0.5354009866714478, -0.5900792479515076, -0.3019639253616333, -0.794198215007782, 0.12055458873510361, 0.3479224145412445, -1.0]"
70,"[0.0, 0.0, -0.3015170693397522, -0.4089122414588928, -0.9307939410209656, 0.008592844009399414, -0.027159392833709717, 1.0, -0.9810558557510376, -0.024987582117319107, 0.0, 0.0825161263346672, -0.20149271190166473, -0.09407245367765427, 0.0, -0.1293717920780182, 0.02049434743821621, 0.0, -0.04553663730621338, -0.043549150228500366, -0.018014609813690186, 0.07935120165348053, 0.5995414853096008]","[0.016785480082035065, -1.0, -0.5442107915878296, -0.5601092576980591, -0.18002451956272125, -0.8273617625236511, -0.015308866277337074, 0.18231497704982758, -1.0]"
71,"[0.0, 0.0, -0.2995455861091614, -0.42059677839279175, -0.9341533184051514, -0.0007219314575195312, -0.029680848121643066, 1.0, -0.9812449812889099, -0.026881659403443336, 0.0, 0.061119258403778076, -0.19093357026576996, -0.09357357770204544, 0.0, -0.14093826711177826, 0.021157002076506615, 0.0, -0.045754075050354004, -0.043627381324768066, -0.01717275381088257, 0.08398450911045074, 0.5173566937446594]","[0.01585572212934494, -1.0, -0.24053898453712463, -0.7988154292106628, -0.2757384479045868, -0.9082928895950317, -0.1094837561249733, 0.08875542879104614, -1.0]"
72,"[0.0, 0.0, -0.2980154752731323, -0.43194353580474854, -0.9375770688056946, -0.0105019211769104, -0.032234370708465576, 1.0, -0.9750449061393738, -0.024177512153983116, 0.0, 0.04627121239900589, -0.17377792298793793, -0.08846239000558853, 0.0, -0.18666987121105194, 0.02333320677280426, 0.0, -0.04603159427642822, -0.0439336895942688, -0.01585298776626587, 0.08806691318750381, 0.47368118166923523]","[0.05972308665513992, -0.9539923667907715, 0.18024098873138428, -1.0, -0.5725929141044617, -1.0, -0.04900688678026199, 0.12068850547075272, -1.0]"
73,"[0.0, 0.0, -0.29657697677612305, -0.442685067653656, -0.9411920309066772, -0.020282626152038574, -0.03469669818878174, 1.0, -0.9655311703681946, -0.021650372073054314, 0.0, 0.04743069037795067, -0.15537457168102264, -0.13720448315143585, 0.0, -0.20612485706806183, 0.025533413514494896, 0.0, -0.04623556137084961, -0.04472766071557999, -0.014613509178161621, 0.09206671267747879, 0.47979190945625305]","[0.012296557426452637, -0.942894458770752, 0.48792827129364014, -1.0, -0.7781396508216858, -0.950863778591156, 0.16818900406360626, 0.33322176337242126, -1.0]"
74,"[0.0, 0.0, -0.29497963190078735, -0.45350557565689087, -0.9449363350868225, -0.028131067752838135, -0.03679782152175903, 1.0, -0.9511740207672119, -0.005586295388638973, 0.0, 0.05948286131024361, -0.15698733925819397, -0.09970595687627792, 0.0, -0.16278234124183655, 0.02384069189429283, 0.0, -0.046534180641174316, -0.04430829733610153, -0.01392817497253418, 0.096468485891819, 0.5724489092826843]","[-0.008821167051792145, -0.9680988788604736, 0.23388835787773132, -1.0, -0.6344057321548462, -0.8417152762413025, 0.14604602754116058, 0.49268871545791626, -1.0]"
75,"[0.0, 0.0, -0.2929203510284424, -0.46364957094192505, -0.949329137802124, -0.0372157096862793, -0.03851348161697388, 1.0, -0.9510545134544373, -0.011574377305805683, 0.0, 0.06081957742571831, -0.1292545348405838, -0.11735580116510391, 0.0, -0.22645203769207, 0.026117533445358276, 0.0, -0.046697139739990234, -0.04517924785614014, -0.0140533447265625, 0.10142479836940765, 0.6713355183601379]","[0.024007372558116913, -0.9886514544487, 0.5706183910369873, -1.0, -0.9509429931640625, -0.7719586491584778, 0.48903676867485046, 0.7760815024375916, -1.0]"
76,"[0.0, 0.0, -0.29056626558303833, -0.4738284945487976, -0.9536557793617249, -0.04530888795852661, -0.03936505317687988, 1.0, -0.9507666230201721, -0.010351254604756832, 0.0, 0.07888159900903702, -0.14291630685329437, -0.1133408322930336, 0.0, -0.14090578258037567, 0.02439633011817932, 0.0, -0.04675459861755371, -0.04592826962471008, -0.014644742012023926, 0.10702869296073914, 0.7290995717048645]","[0.10393065214157104, -1.0, 0.03944259136915207, -1.0, -0.6504882574081421, -0.5595188140869141, 0.496010959148407, 0.7674728035926819, -1.0]"
77,"[0.0, 0.0, -0.28792524337768555, -0.48458242416381836, -0.9573841691017151, -0.05364871025085449, -0.03935539722442627, 1.0, -0.9558348059654236, -0.01047908328473568, 0.0, 0.08042514324188232, -0.14658261835575104, -0.014742845669388771, 0.0, -0.14987999200820923, 0.023315133526921272, 0.0, -0.04697394371032715, -0.046442270278930664, -0.015276551246643066, 0.1129397600889206, 0.7656002640724182]","[0.23833942413330078, -1.0, -0.24245554208755493, -0.8257187008857727, -0.6505328416824341, -0.6111594438552856, 0.498579204082489, 0.718458354473114, -1.0]"
78,"[0.0, 0.0, -0.28528285026550293, -0.4958762526512146, -0.960349977016449, -0.06370574235916138, -0.03848451375961304, 1.0, -0.9641937613487244, -0.005562383681535721, 0.0, 0.08412172645330429, -0.17492762207984924, -0.04642566666007042, 0.0, -0.1305554211139679, 0.022066159173846245, 0.0, -0.04722118377685547, -0.046772561967372894, -0.015410006046295166, 0.11880458891391754, 0.7168169021606445]","[0.11421125382184982, -1.0, -0.47699400782585144, -0.5760741233825684, -0.4031012952327728, -0.5883775353431702, 0.45566970109939575, 0.6054257750511169, -1.0]"
79,"[0.0, 0.0, -0.28310126066207886, -0.5074634552001953, -0.9628515243530273, -0.07415980100631714, -0.03686976432800293, 1.0, -0.9686223864555359, -0.0009489398798905313, 0.0, 0.07581976801156998, -0.1916036754846573, -0.06237740069627762, 0.0, -0.05600211024284363, 0.022331280633807182, 0.0, -0.04724454879760742, -0.046490348875522614, -0.014768362045288086, 0.12448424845933914, 0.650206983089447]","[0.05806105583906174, -1.0, -0.5477107763290405, -0.5004373788833618, -0.20597663521766663, -0.5901336669921875, 0.264265775680542, 0.4751383364200592, -1.0]"
